#
# The comments following the number sign "#" list the East_Asian_Width property
# value, followed by the Unicode character name or names.
#
# Code points that have the value O and the East_Asian_Width property value N or
# Na are omitted.
#
# @missing: 0000..10FFFF; O

0EC8..0ECE     ; N  # N   LAO TONE MAI EK..LAO YAMAKKAN
0ED0..0ED9     ; N  # N   LAO DIGIT ZERO..LAO DIGIT NINE
0EDC..0EDF     ; N  # N   LAO HO NO..LAO LETTER KHMU NYO
0F00           ; N  # N   TIBETAN SYLLABLE OM
0F18..0F19     ; N  # N   TIBETAN ASTROLOGICAL SIGN -KHYUD PA..TIBETAN ASTROLOGICAL SIGN SDONG TSHUGS
0F20..0F29     ; N  # N   TIBETAN DIGIT ZERO..TIBETAN DIGIT NINE
0F35           ; N  # N   TIBETAN MARK NGAS BZUNG NYI ZLA
0F37           ; N  # N   TIBETAN MARK NGAS BZUNG SGOR RTAGS
0F39           ; N  # N   TIBETAN MARK TSA -PHRU
0F3E..0F47     ; N  # N   TIBETAN SIGN YAR TSHES..TIBETAN LETTER JA
0F49..0F6C     ; N  # N   TIBETAN LETTER NYA..TIBETAN LETTER RRA
0F71..0F84     ; N  # N   TIBETAN VOWEL SIGN AA..TIBETAN MARK HALANTA
0F86..0F97     ; N  # N   TIBETAN SIGN LCI RTAGS..TIBETAN SUBJOINED LETTER JA
0F99..0FBC     ; N  # N   TIBETAN SUBJOINED LETTER NYA..TIBETAN SUBJOINED LETTER FIXED-FORM RA
0FC6           ; N  # N   TIBETAN SYMBOL PADMA GDAN
1000..1049     ; N  # N   MYANMAR LETTER KA..MYANMAR DIGIT NINE
1050..109D     ; N  # N   MYANMAR LETTER SHA..MYANMAR VOWEL SIGN AITON AI
10A0..10C5     ; N  # N   GEORGIAN CAPITAL LETTER AN..GEORGIAN CAPITAL LETTER HOE
10C7           ; N  # N   GEORGIAN CAPITAL LETTER YN
10CD           ; N  # N   GEORGIAN CAPITAL LETTER AEN
10D0..10FA     ; N  # N   GEORGIAN LETTER AN..GEORGIAN LETTER AIN
10FC..10FF     ; N  # N   MODIFIER LETTER GEORGIAN NAR..GEORGIAN LETTER LABIAL SIGN
1100..115F     ; O  # W   HANGUL CHOSEONG KIYEOK..HANGUL CHOSEONG FILLER
1200..1248     ; N  # N   ETHIOPIC SYLLABLE HA..ETHIOPIC SYLLABLE QWA
124A..124D     ; N  # N   ETHIOPIC SYLLABLE QWI..ETHIOPIC SYLLABLE QWE
1250..1256     ; N  # N   ETHIOPIC SYLLABLE QHA..ETHIOPIC SYLLABLE QHO
1258           ; N  # N   ETHIOPIC SYLLABLE QHWA
125A..125D     ; N  # N   ETHIOPIC SYLLABLE QHWI..ETHIOPIC SYLLABLE QHWE
1260..1288     ; N  # N   ETHIOPIC SYLLABLE BA..ETHIOPIC SYLLABLE XWA
128A..128D     ; N  # N   ETHIOPIC SYLLABLE XWI..ETHIOPIC SYLLABLE XWE
1290..12B0     ; N  # N   ETHIOPIC SYLLABLE NA..ETHIOPIC SYLLABLE KWA
12B2..12B5     ; N  # N   ETHIOPIC SYLLABLE KWI..ETHIOPIC SYLLABLE KWE
12B8..12BE     ; N  # N   ETHIOPIC SYLLABLE KXA..ETHIOPIC SYLLABLE KXO
12C0           ; N  # N   ETHIOPIC SYLLABLE KXWA
12C2..12C5     ; N  # N   ETHIOPIC SYLLABLE KXWI..ETHIOPIC SYLLABLE KXWE
12C8..12D6     ; N  # N   ETHIOPIC SYLLABLE WA..ETHIOPIC SYLLABLE PHARYNGEAL O
12D8..1310     ; N  # N   ETHIOPIC SYLLABLE ZA..ETHIOPIC SYLLABLE GWA
1312..1315     ; N  # N   ETHIOPIC SYLLABLE GWI..ETHIOPIC SYLLABLE GWE
1318..135A     ; N  # N   ETHIOPIC SYLLABLE GGA..ETHIOPIC SYLLABLE FYA
135D..135F     ; N  # N   ETHIOPIC COMBINING GEMINATION AND VOWEL LENGTH MARK..ETHIOPIC COMBINING GEMINATION MARK
1380..138F     ; N  # N   ETHIOPIC SYLLABLE SEBATBEIT MWA..ETHIOPIC SYLLABLE PWE
13A0..13F5     ; N  # N   CHEROKEE LETTER A..CHEROKEE LETTER MV
13F8..13FD     ; N  # N   CHEROKEE SMALL LETTER YE..CHEROKEE SMALL LETTER MV
1401..166C     ; N  # N   CANADIAN SYLLABICS E..CANADIAN SYLLABICS CARRIER TTSA
166F..167F     ; N  # N   CANADIAN SYLLABICS QAI..CANADIAN SYLLABICS BLACKFOOT W
1681..169A     ; N  # N   OGHAM LETTER BEITH..OGHAM LETTER PEITH
16A0..16EA     ; N  # N   RUNIC LETTER FEHU FEOH FE F..RUNIC LETTER X
16F1..16F8     ; N  # N   RUNIC LETTER K..RUNIC LETTER FRANKS CASKET AESC
1700..1715     ; N  # N   TAGALOG LETTER A..TAGALOG SIGN PAMUDPOD
171F..1734     ; N  # N   TAGALOG LETTER ARCHAIC RA..HANUNOO SIGN PAMUDPOD
1740..1753     ; N  # N   BUHID LETTER A..BUHID VOWEL SIGN U
1760..176C     ; N  # N   TAGBANWA LETTER A..TAGBANWA LETTER YA
176E..1770     ; N  # N   TAGBANWA LETTER LA..TAGBANWA LETTER SA
1772..1773     ; N  # N   TAGBANWA VOWEL SIGN I..TAGBANWA VOWEL SIGN U
1780..17D3     ; N  # N   KHMER LETTER KA..KHMER SIGN BATHAMASAT
17D7           ; N  # N   KHMER SIGN LEK TOO
17DC..17DD     ; N  # N   KHMER SIGN AVAKRAHASANYA..KHMER SIGN ATTHACAN
17E0..17E9     ; N  # N   KHMER DIGIT ZERO..KHMER DIGIT NINE
180B..180D     ; N  # N   MONGOLIAN FREE VARIATION SELECTOR ONE..MONGOLIAN FREE VARIATION SELECTOR THREE
180F..1819     ; N  # N   MONGOLIAN FREE VARIATION SELECTOR FOUR..MONGOLIAN DIGIT NINE
1820..1878     ; N  # N   MONGOLIAN LETTER A..MONGOLIAN LETTER CHA WITH TWO DOTS
1880..18AA     ; N  # N   MONGOLIAN LETTER ALI GALI ANUSVARA ONE..MONGOLIAN LETTER MANCHU ALI GALI LHA
18B0..18F5     ; N  # N   CANADIAN SYLLABICS OY..CANADIAN SYLLABICS CARRIER DENTAL S
1900..191E     ; N  # N   LIMBU VOWEL-CARRIER LETTER..LIMBU LETTER TRA
1920..192B     ; N  # N   LIMBU VOWEL SIGN A..LIMBU SUBJOINED LETTER WA
1930..193B     ; N  # N   LIMBU SMALL LETTER KA..LIMBU SIGN SA-I
1946..196D     ; N  # N   LIMBU DIGIT ZERO..TAI LE LETTER AI
1970..1974     ; N  # N   TAI LE LETTER TONE-2..TAI LE LETTER TONE-6
1980..19AB     ; N  # N   NEW TAI LUE LETTER HIGH QA..NEW TAI LUE LETTER LOW SUA
19B0..19C9     ; N  # N   NEW TAI LUE VOWEL SIGN VOWEL SHORTENER..NEW TAI LUE TONE MARK-2
19D0..19D9     ; N  # N   NEW TAI LUE DIGIT ZERO..NEW TAI LUE DIGIT NINE
1A00..1A1B     ; N  # N   BUGINESE LETTER KA..BUGINESE VOWEL SIGN AE
1A20..1A5E     ; N  # N   TAI THAM LETTER HIGH KA..TAI THAM CONSONANT SIGN SA
1A60..1A7C     ; N  # N   TAI THAM SIGN SAKOT..TAI THAM SIGN KHUEN-LUE KARAN
1A7F..1A89     ; N  # N   TAI THAM COMBINING CRYPTOGRAMMIC DOT..TAI THAM HORA DIGIT NINE
1A90..1A99     ; N  # N   TAI THAM THAM DIGIT ZERO..TAI THAM THAM DIGIT NINE
1AA7           ; N  # N   TAI THAM SIGN MAI YAMOK
1AB0..1ACE     ; N  # N   COMBINING DOUBLED CIRCUMFLEX ACCENT..COMBINING LATIN SMALL LETTER INSULAR T
1B00..1B4C     ; N  # N   BALINESE SIGN ULU RICEM..BALINESE LETTER ARCHAIC JNYA
1B50..1B59     ; N  # N   BALINESE DIGIT ZERO..BALINESE DIGIT NINE
1B6B..1B73     ; N  # N   BALINESE MUSICAL SYMBOL COMBINING TEGEH..BALINESE MUSICAL SYMBOL COMBINING GONG
1B80..1BF3     ; N  # N   SUNDANESE SIGN PANYECEK..BATAK PANONGONAN
1C00..1C37     ; N  # N   LEPCHA LETTER KA..LEPCHA SIGN NUKTA
1C40..1C49     ; N  # N   LEPCHA DIGIT ZERO..LEPCHA DIGIT NINE
1C4D..1C7D     ; N  # N   LEPCHA LETTER TTA..OL CHIKI AHAD
1C80..1C88     ; N  # N   CYRILLIC SMALL LETTER ROUNDED VE..CYRILLIC SMALL LETTER UNBLENDED UK
1C90..1CBA     ; N  # N   GEORGIAN MTAVRULI CAPITAL LETTER AN..GEORGIAN MTAVRULI CAPITAL LETTER AIN
1CBD..1CBF     ; N  # N   GEORGIAN MTAVRULI CAPITAL LETTER AEN..GEORGIAN MTAVRULI CAPITAL LETTER LABIAL SIGN
1CD0..1CD2     ; N  # N   VEDIC TONE KARSHANA..VEDIC TONE PRENKHA
1CD4..1CFA     ; N  # N   VEDIC SIGN YAJURVEDIC MIDLINE SVARITA..VEDIC SIGN DOUBLE ANUSVARA ANTARGOMUKHA
1D00..1F15     ; N  # N   LATIN LETTER SMALL CAPITAL A..GREEK SMALL LETTER EPSILON WITH DASIA AND OXIA
1F18..1F1D     ; N  # N   GREEK CAPITAL LETTER EPSILON WITH PSILI..GREEK CAPITAL LETTER EPSILON WITH DASIA AND OXIA
1F20..1F45     ; N  # N   GREEK SMALL LETTER ETA WITH PSILI..GREEK SMALL LETTER OMICRON WITH DASIA AND OXIA
1F48..1F4D     ; N  # N   GREEK CAPITAL LETTER OMICRON WITH PSILI..GREEK CAPITAL LETTER OMICRON WITH DASIA AND OXIA
1F50..1F57     ; N  # N   GREEK SMALL LETTER UPSILON WITH PSILI..GREEK SMALL LETTER UPSILON WITH DASIA AND PERISPOMENI
1F59           ; N  # N   GREEK CAPITAL LETTER UPSILON WITH DASIA
1F5B           ; N  # N   GREEK CAPITAL LETTER UPSILON WITH DASIA AND VARIA
1F5D           ; N  # N   GREEK CAPITAL LETTER UPSILON WITH DASIA AND OXIA
1F5F..1F7D     ; N  # N   GREEK CAPITAL LETTER UPSILON WITH DASIA AND PERISPOMENI..GREEK SMALL LETTER OMEGA WITH OXIA
1F80..1FB4     ; N  # N   GREEK SMALL LETTER ALPHA WITH PSILI AND YPOGEGRAMMENI..GREEK SMALL LETTER ALPHA WITH OXIA AND YPOGEGRAMMENI
1FB6..1FBC     ; N  # N   GREEK SMALL LETTER ALPHA WITH PERISPOMENI..GREEK CAPITAL LETTER ALPHA WITH PROSGEGRAMMENI
1FBE           ; N  # N   GREEK PROSGEGRAMMENI
1FC2..1FC4     ; N  # N   GREEK SMALL LETTER ETA WITH VARIA AND YPOGEGRAMMENI..GREEK SMALL LETTER ETA WITH OXIA AND YPOGEGRAMMENI
1FC6..1FCC     ; N  # N   GREEK SMALL LETTER ETA WITH PERISPOMENI..GREEK CAPITAL LETTER ETA WITH PROSGEGRAMMENI
1FD0..1FD3     ; N  # N   GREEK SMALL LETTER IOTA WITH VRACHY..GREEK SMALL LETTER IOTA WITH DIALYTIKA AND OXIA
1FD6..1FDB     ; N  # N   GREEK SMALL LETTER IOTA WITH PERISPOMENI..GREEK CAPITAL LETTER IOTA WITH OXIA
1FE0..1FEC     ; N  # N   GREEK SMALL LETTER UPSILON WITH VRACHY..GREEK CAPITAL LETTER RHO WITH DASIA
1FF2..1FF4     ; N  # N   GREEK SMALL LETTER OMEGA WITH VARIA AND YPOGEGRAMMENI..GREEK SMALL LETTER OMEGA WITH OXIA AND YPOGEGRAMMENI
1FF6..1FFC     ; N  # N   GREEK SMALL LETTER OMEGA WITH PERISPOMENI..GREEK CAPITAL LETTER OMEGA WITH PROSGEGRAMMENI
2010           ; O  # A   HYPHEN
2013..2016     ; O  # A   EN DASH..DOUBLE VERTICAL LINE
2018..2019     ; O  # A   LEFT SINGLE QUOTATION MARK..RIGHT SINGLE QUOTATION MARK
201C..201D     ; O  # A   LEFT DOUBLE QUOTATION MARK..RIGHT DOUBLE QUOTATION MARK
2020..2022     ; O  # A   DAGGER..BULLET
2024..2027     ; O  # A   ONE DOT LEADER..HYPHENATION POINT
2030           ; O  # A   PER MILLE SIGN
2032..2033     ; O  # A   PRIME..DOUBLE PRIME
2035           ; O  # A   REVERSED PRIME
203B           ; O  # A   REFERENCE MARK
203E           ; O  # A   OVERLINE
2071           ; N  # N   SUPERSCRIPT LATIN SMALL LETTER I
2074           ; O  # A   SUPERSCRIPT FOUR
207F           ; N  # A   SUPERSCRIPT LATIN SMALL LETTER N
2081..2084     ; O  # A   SUBSCRIPT ONE..SUBSCRIPT FOUR
2090..209C     ; N  # N   LATIN SUBSCRIPT SMALL LETTER A..LATIN SUBSCRIPT SMALL LETTER T
20A9           ; O  # H   WON SIGN
20AC           ; O  # A   EURO SIGN
20D0..20F0     ; N  # N   COMBINING LEFT HARPOON ABOVE..COMBINING ASTERISK ABOVE
2102           ; N  # N   DOUBLE-STRUCK CAPITAL C
2103           ; O  # A   DEGREE CELSIUS
2105           ; O  # A   CARE OF
2107           ; N  # N   EULER CONSTANT
2109           ; O  # A   DEGREE FAHRENHEIT
210A..2112     ; N  # N   SCRIPT SMALL G..SCRIPT CAPITAL L
2113           ; N  # A   SCRIPT SMALL L
2115           ; N  # N   DOUBLE-STRUCK CAPITAL N
2116           ; O  # A   NUMERO SIGN
2119..211D     ; N  # N   DOUBLE-STRUCK CAPITAL P..DOUBLE-STRUCK CAPITAL R
2121..2122     ; O  # A   TELEPHONE SIGN..TRADE MARK SIGN
2124           ; N  # N   DOUBLE-STRUCK CAPITAL Z
2126           ; N  # A   OHM SIGN
2128           ; N  # N   BLACK-LETTER CAPITAL Z
212A           ; N  # N   KELVIN SIGN
212B           ; N  # A   ANGSTROM SIGN
212C..212D     ; N  # N   SCRIPT CAPITAL B..BLACK-LETTER CAPITAL C
212F..2139     ; N  # N   SCRIPT SMALL E..INFORMATION SOURCE
213C..213F     ; N  # N   DOUBLE-STRUCK SMALL PI..DOUBLE-STRUCK CAPITAL PI
2145..2149     ; N  # N   DOUBLE-STRUCK ITALIC CAPITAL D..DOUBLE-STRUCK ITALIC SMALL J
214E           ; N  # N   TURNED SMALL F
2153..2154     ; O  # A   VULGAR FRACTION ONE THIRD..VULGAR FRACTION TWO THIRDS
215B..215E     ; O  # A   VULGAR FRACTION ONE EIGHTH..VULGAR FRACTION SEVEN EIGHTHS
2160..216B     ; O  # A   ROMAN NUMERAL ONE..ROMAN NUMERAL TWELVE
2170..2179     ; O  # A   SMALL ROMAN NUMERAL ONE..SMALL ROMAN NUMERAL TEN
2183..2184     ; N  # N   ROMAN NUMERAL REVERSED ONE HUNDRED..LATIN SMALL LETTER REVERSED C
2189           ; O  # A   VULGAR FRACTION ZERO THIRDS
2190..2199     ; O  # A   LEFTWARDS ARROW..SOUTH WEST ARROW
21B8..21B9     ; O  # A   NORTH WEST ARROW TO LONG BAR..LEFTWARDS ARROW TO BAR OVER RIGHTWARDS ARROW TO BAR
21D2           ; O  # A   RIGHTWARDS DOUBLE ARROW
21D4           ; O  # A   LEFT RIGHT DOUBLE ARROW
21E7           ; O  # A   UPWARDS WHITE ARROW
2200           ; O  # A   FOR ALL
2202..2203     ; O  # A   PARTIAL DIFFERENTIAL..THERE EXISTS
2207..2208     ; O  # A   NABLA..ELEMENT OF
220B           ; O  # A   CONTAINS AS MEMBER
220F           ; O  # A   N-ARY PRODUCT
2211           ; O  # A   N-ARY SUMMATION
2215           ; O  # A   DIVISION SLASH
221A           ; O  # A   SQUARE ROOT
221D..2220     ; O  # A   PROPORTIONAL TO..ANGLE
2223           ; O  # A   DIVIDES
2225           ; O  # A   PARALLEL TO
2227..222C     ; O  # A   LOGICAL AND..DOUBLE INTEGRAL
222E           ; O  # A   CONTOUR INTEGRAL
2234..2237     ; O  # A   THEREFORE..PROPORTION
223C..223D     ; O  # A   TILDE OPERATOR..REVERSED TILDE
2248           ; O  # A   ALMOST EQUAL TO
224C           ; O  # A   ALL EQUAL TO
2252           ; O  # A   APPROXIMATELY EQUAL TO OR THE IMAGE OF
2260..2261     ; O  # A   NOT EQUAL TO..IDENTICAL TO
2264..2267     ; O  # A   LESS-THAN OR EQUAL TO..GREATER-THAN OVER EQUAL TO
226A..226B     ; O  # A   MUCH LESS-THAN..MUCH GREATER-THAN
226E..226F     ; O  # A   NOT LESS-THAN..NOT GREATER-THAN
2282..2283     ; O  # A   SUBSET OF..SUPERSET OF
2286..2287     ; O  # A   SUBSET OF OR EQUAL TO..SUPERSET OF OR EQUAL TO
2295           ; O  # A   CIRCLED PLUS
2299           ; O  # A   CIRCLED DOT OPERATOR
22A5           ; O  # A   UP TACK
22BF           ; O  # A   RIGHT TRIANGLE
2312           ; O  # A   ARC
231A..231B     ; O  # W   WATCH..HOURGLASS
2329..232A     ; O  # W   LEFT-POINTING ANGLE BRACKET..RIGHT-POINTING ANGLE BRACKET
23E9..23EC     ; O  # W   BLACK RIGHT-POINTING DOUBLE TRIANGLE..BLACK DOWN-POINTING DOUBLE TRIANGLE
23F0           ; O  # W   ALARM CLOCK
23F3           ; O  # W   HOURGLASS WITH FLOWING SAND
2460..24E9     ; O  # A   CIRCLED DIGIT ONE..CIRCLED LATIN SMALL LETTER Z
24EB..254B     ; O  # A   NEGATIVE CIRCLED NUMBER ELEVEN..BOX DRAWINGS HEAVY VERTICAL AND HORIZONTAL
2550..2573     ; O  # A   BOX DRAWINGS DOUBLE HORIZONTAL..BOX DRAWINGS LIGHT DIAGONAL CROSS
2580..258F     ; O  # A   UPPER HALF BLOCK..LEFT ONE EIGHTH BLOCK
2592..2595     ; O  # A   MEDIUM SHADE..RIGHT ONE EIGHTH BLOCK
25A0..25A1     ; O  # A   BLACK SQUARE..WHITE SQUARE
25A3..25A9     ; O  # A   WHITE SQUARE CONTAINING BLACK SMALL SQUARE..SQUARE WITH DIAGONAL CROSSHATCH FILL
25B2..25B3     ; O  # A   BLACK UP-POINTING TRIANGLE..WHITE UP-POINTING TRIANGLE
25B6..25B7     ; O  # A   BLACK RIGHT-POINTING TRIANGLE..WHITE RIGHT-POINTING TRIANGLE
25BC..25BD     ; O  # A   BLACK DOWN-POINTING TRIANGLE..WHITE DOWN-POINTING TRIANGLE
25C0..25C1     ; O  # A   BLACK LEFT-POINTING TRIANGLE..WHITE LEFT-POINTING TRIANGLE
25C6..25C8     ; O  # A   BLACK DIAMOND..WHITE DIAMOND CONTAINING BLACK SMALL DIAMOND
25CB           ; O  # A   WHITE CIRCLE
25CE..25D1     ; O  # A   BULLSEYE..CIRCLE WITH RIGHT HALF BLACK
25E2..25E5     ; O  # A   BLACK LOWER RIGHT TRIANGLE..BLACK UPPER RIGHT TRIANGLE
25EF           ; O  # A   LARGE CIRCLE
25FD..25FE     ; O  # W   WHITE MEDIUM SMALL SQUARE..BLACK MEDIUM SMALL SQUARE
2605..2606     ; O  # A   BLACK STAR..WHITE STAR
2609           ; O  # A   SUN
260E..260F     ; O  # A   BLACK TELEPHONE..WHITE TELEPHONE
2614..2615     ; O  # W   UMBRELLA WITH RAIN DROPS..HOT BEVERAGE
261C           ; O  # A   WHITE LEFT POINTING INDEX
261E           ; O  # A   WHITE RIGHT POINTING INDEX
2640           ; O  # A   FEMALE SIGN
2642           ; O  # A   MALE SIGN
2648..2653     ; O  # W   ARIES..PISCES
2660..2661     ; O  # A   BLACK SPADE SUIT..WHITE HEART SUIT
2663..2665     ; O  # A   BLACK CLUB SUIT..BLACK HEART SUIT
2667..266A     ; O  # A   WHITE CLUB SUIT..EIGHTH NOTE
266C..266D     ; O  # A   BEAMED SIXTEENTH NOTES..MUSIC FLAT SIGN
266F           ; O  # A   MUSIC SHARP SIGN
267F           ; O  # W   WHEELCHAIR SYMBOL
2693           ; O  # W   ANCHOR
269E..269F     ; O  # A   THREE LINES CONVERGING RIGHT..THREE LINES CONVERGING LEFT
26A1           ; O  # W   HIGH VOLTAGE SIGN
26AA..26AB     ; O  # W   MEDIUM WHITE CIRCLE..MEDIUM BLACK CIRCLE
26BD..26BE     ; O  # W   SOCCER BALL..BASEBALL
26BF           ; O  # A   SQUARED KEY
26C4..26C5     ; O  # W   SNOWMAN WITHOUT SNOW..SUN BEHIND CLOUD
26C6..26CD     ; O  # A   RAIN..DISABLED CAR
26CE           ; O  # W   OPHIUCHUS
26CF..26D3     ; O  # A   PICK..CHAINS
26D4           ; O  # W   NO ENTRY
26D5..26E1     ; O  # A   ALTERNATE ONE-WAY LEFT WAY TRAFFIC..RESTRICTED LEFT ENTRY-2
26E3           ; O  # A   HEAVY CIRCLE WITH STROKE AND TWO DOTS ABOVE
26E8..26E9     ; O  # A   BLACK CROSS ON SHIELD..SHINTO SHRINE
26EA           ; O  # W   CHURCH
26EB..26F1     ; O  # A   CASTLE..UMBRELLA ON GROUND
26F2..26F3     ; O  # W   FOUNTAIN..FLAG IN HOLE
26F4           ; O  # A   FERRY
26F5           ; O  # W   SAILBOAT
26F6..26F9     ; O  # A   SQUARE FOUR CORNERS..PERSON WITH BALL
26FA           ; O  # W   TENT
26FB..26FC     ; O  # A   JAPANESE BANK SYMBOL..HEADSTONE GRAVEYARD SYMBOL
26FD           ; O  # W   FUEL PUMP
26FE..26FF     ; O  # A   CUP ON BLACK SQUARE..WHITE FLAG WITH HORIZONTAL MIDDLE BLACK STRIPE
2705           ; O  # W   WHITE HEAVY CHECK MARK
270A..270B     ; O  # W   RAISED FIST..RAISED HAND
2728           ; O  # W   SPARKLES
273D           ; O  # A   HEAVY TEARDROP-SPOKED ASTERISK
274C           ; O  # W   CROSS MARK
274E           ; O  # W   NEGATIVE SQUARED CROSS MARK
2753..2755     ; O  # W   BLACK QUESTION MARK ORNAMENT..WHITE EXCLAMATION MARK ORNAMENT
2757           ; O  # W   HEAVY EXCLAMATION MARK SYMBOL
2776..277F     ; O  # A   DINGBAT NEGATIVE CIRCLED DIGIT ONE..DINGBAT NEGATIVE CIRCLED NUMBER TEN
2795..2797     ; O  # W   HEAVY PLUS SIGN..HEAVY DIVISION SIGN
27B0           ; O  # W   CURLY LOOP
27BF           ; O  # W   DOUBLE CURLY LOOP
2B1B..2B1C     ; O  # W   BLACK LARGE SQUARE..WHITE LARGE SQUARE
2B50           ; O  # W   WHITE MEDIUM STAR
2B55           ; O  # W   HEAVY LARGE CIRCLE
2B56..2B59     ; O  # A   HEAVY OVAL WITH OVAL INSIDE..HEAVY CIRCLED SALTIRE
2C00..2CE4     ; N  # N   GLAGOLITIC CAPITAL LETTER AZU..COPTIC SYMBOL KAI
2CEB..2CF3     ; N  # N   COPTIC CAPITAL LETTER CRYPTOGRAMMIC SHEI..COPTIC SMALL LETTER BOHAIRIC KHEI
2D00..2D25     ; N  # N   GEORGIAN SMALL LETTER AN..GEORGIAN SMALL LETTER HOE
2D27           ; N  # N   GEORGIAN SMALL LETTER YN
2D2D           ; N  # N   GEORGIAN SMALL LETTER AEN
2D30..2D67     ; N  # N   TIFINAGH LETTER YA..TIFINAGH LETTER YO
2D6F           ; N  # N   TIFINAGH MODIFIER LETTER LABIALIZATION MARK
2D7F..2D96     ; N  # N   TIFINAGH CONSONANT JOINER..ETHIOPIC SYLLABLE GGWE
2DA0..2DA6     ; N  # N   ETHIOPIC SYLLABLE SSA..ETHIOPIC SYLLABLE SSO
2DA8..2DAE     ; N  # N   ETHIOPIC SYLLABLE CCA..ETHIOPIC SYLLABLE CCO
2DB0..2DB6     ; N  # N   ETHIOPIC SYLLABLE ZZA..ETHIOPIC SYLLABLE ZZO
2DB8..2DBE     ; N  # N   ETHIOPIC SYLLABLE CCHA..ETHIOPIC SYLLABLE CCHO
2DC0..2DC6     ; N  # N   ETHIOPIC SYLLABLE QYA..ETHIOPIC SYLLABLE QYO
2DC8..2DCE     ; N  # N   ETHIOPIC SYLLABLE KYA..ETHIOPIC SYLLABLE KYO
2DD0..2DD6     ; N  # N   ETHIOPIC SYLLABLE XYA..ETHIOPIC SYLLABLE XYO
2DD8..2DDE     ; N  # N   ETHIOPIC SYLLABLE GYA..ETHIOPIC SYLLABLE GYO
2DE0..2DFF     ; N  # N   COMBINING CYRILLIC LETTER BE..COMBINING CYRILLIC LETTER IOTIFIED BIG YUS
2E2F           ; N  # N   VERTICAL TILDE
2E80..2E99     ; O  # W   CJK RADICAL REPEAT..CJK RADICAL RAP
2E9B..2EF3     ; O  # W   CJK RADICAL CHOKE..CJK RADICAL C-SIMPLIFIED TURTLE
2F00..2FD5     ; O  # W   KANGXI RADICAL ONE..KANGXI RADICAL FLUTE
2FF0..2FFF     ; O  # W   IDEOGRAPHIC DESCRIPTION CHARACTER LEFT TO RIGHT..IDEOGRAPHIC DESCRIPTION CHARACTER ROTATION
3000           ; O  # F   IDEOGRAPHIC SPACE
3001..3004     ; O  # W   IDEOGRAPHIC COMMA..JAPANESE INDUSTRIAL STANDARD SYMBOL
3005..3007     ; W  # W   IDEOGRAPHIC ITERATION MARK..IDEOGRAPHIC NUMBER ZERO
3008..3012     ; O  # W   LEFT ANGLE BRACKET..POSTAL MARK
3013           ; W  # W   GETA MARK
3014..3020     ; O  # W   LEFT TORTOISE SHELL BRACKET..POSTAL MARK FACE
3021..302D     ; W  # W   HANGZHOU NUMERAL ONE..IDEOGRAPHIC ENTERING TONE MARK
302E..3030     ; O  # W   HANGUL SINGLE DOT TONE MARK..WAVY DASH
3031..3035     ; W  # W   VERTICAL KANA REPEAT MARK..VERTICAL KANA REPEAT MARK LOWER HALF
3036..3037     ; O  # W   CIRCLED POSTAL MARK..IDEOGRAPHIC TELEGRAPH LINE FEED SEPARATOR SYMBOL
3038..303C     ; W  # W   HANGZHOU NUMERAL TEN..MASU MARK
303D..303E     ; O  # W   PART ALTERNATION MARK..IDEOGRAPHIC VARIATION INDICATOR
3041..3096     ; W  # W   HIRAGANA LETTER SMALL A..HIRAGANA LETTER SMALL KE
3099..309F     ; W  # W   COMBINING KATAKANA-HIRAGANA VOICED SOUND MARK..HIRAGANA DIGRAPH YORI
30A0           ; O  # W   KATAKANA-HIRAGANA DOUBLE HYPHEN
30A1..30FA     ; W  # W   KATAKANA LETTER SMALL A..KATAKANA LETTER VO
30FB           ; O  # W   KATAKANA MIDDLE DOT
30FC..30FF     ; W  # W   KATAKANA-HIRAGANA PROLONGED SOUND MARK..KATAKANA DIGRAPH KOTO
3105..312F     ; W  # W   BOPOMOFO LETTER B..BOPOMOFO LETTER NN
3131..318E     ; O  # W   HANGUL LETTER KIYEOK..HANGUL LETTER ARAEAE
3190..319F     ; O  # W   IDEOGRAPHIC ANNOTATION LINKING MARK..IDEOGRAPHIC ANNOTATION MAN MARK
31A0..31BF     ; W  # W   BOPOMOFO LETTER BU..BOPOMOFO LETTER AH
31C0..31E3     ; O  # W   CJK STROKE T..CJK STROKE Q
31EF           ; O  # W   IDEOGRAPHIC DESCRIPTION CHARACTER SUBTRACTION
31F0..31FF     ; W  # W   KATAKANA LETTER SMALL KU..KATAKANA LETTER SMALL RO
3200..321E     ; O  # W   PARENTHESIZED HANGUL KIYEOK..PARENTHESIZED KOREAN CHARACTER O HU
3220..3247     ; O  # W   PARENTHESIZED IDEOGRAPH ONE..CIRCLED IDEOGRAPH KOTO
3248..324F     ; O  # A   CIRCLED NUMBER TEN ON BLACK SQUARE..CIRCLED NUMBER EIGHTY ON BLACK SQUARE
3250..33FF     ; O  # W   PARTNERSHIP SIGN..SQUARE GAL
3400..4DBF     ; W  # W   CJK UNIFIED IDEOGRAPH-*
4E00..9FFF     ; W  # W   CJK UNIFIED IDEOGRAPH-*
A000..A48C     ; O  # W   YI SYLLABLE IT..YI SYLLABLE YYR
A490..A4C6     ; O  # W   YI RADICAL QOT..YI RADICAL KE
A4D0..A4FD     ; N  # N   LISU LETTER BA..LISU LETTER TONE MYA JEU
