#
# @missing: 0000..10FFFF; O

207F           ; N  # SUPERSCRIPT LATIN SMALL LETTER N
2090..209C     ; N  # LATIN SUBSCRIPT SMALL LETTER A..LATIN SUBSCRIPT SMALL LETTER T
20D0..20F0     ; N  # COMBINING LEFT HARPOON ABOVE..COMBINING ASTERISK ABOVE
2102           ; N  # DOUBLE-STRUCK CAPITAL C
2107           ; N  # EULER CONSTANT
210A..2113     ; N  # SCRIPT SMALL G..SCRIPT SMALL L
2115           ; N  # DOUBLE-STRUCK CAPITAL N
2119..211D     ; N  # DOUBLE-STRUCK CAPITAL P..DOUBLE-STRUCK CAPITAL R
2124           ; N  # DOUBLE-STRUCK CAPITAL Z
2126           ; N  # OHM SIGN
2128           ; N  # BLACK-LETTER CAPITAL Z
212A..212D     ; N  # KELVIN SIGN..BLACK-LETTER CAPITAL C
212F..2139     ; N  # SCRIPT SMALL E..INFORMATION SOURCE
213C..213F     ; N  # DOUBLE-STRUCK SMALL PI..DOUBLE-STRUCK CAPITAL PI
2145..2149     ; N  # DOUBLE-STRUCK ITALIC CAPITAL D..DOUBLE-STRUCK ITALIC SMALL J
214E           ; N  # TURNED SMALL F
2183..2184     ; N  # ROMAN NUMERAL REVERSED ONE HUNDRED..LATIN SMALL LETTER REVERSED C
2C00..2C2E     ; N  # GLAGOLITIC CAPITAL LETTER AZU..GLAGOLITIC CAPITAL LETTER LATINATE MYSLITE
2C30..2C5E     ; N  # GLAGOLITIC SMALL LETTER AZU..GLAGOLITIC SMALL LETTER LATINATE MYSLITE
2C60..2CE4     ; N  # LATIN CAPITAL LETTER L WITH DOUBLE BAR..COPTIC SYMBOL KAI
2CEB..2CF3     ; N  # COPTIC CAPITAL LETTER CRYPTOGRAMMIC SHEI..COPTIC SMALL LETTER BOHAIRIC KHEI
2D00..2D25     ; N  # GEORGIAN SMALL LETTER AN..GEORGIAN SMALL LETTER HOE
2D27           ; N  # GEORGIAN SMALL LETTER YN
2D2D           ; N  # GEORGIAN SMALL LETTER AEN
2D30..2D67     ; N  # TIFINAGH LETTER YA..TIFINAGH LETTER YO
2D6F           ; N  # TIFINAGH MODIFIER LETTER LABIALIZATION MARK
2D7F..2D96     ; N  # TIFINAGH CONSONANT JOINER..ETHIOPIC SYLLABLE GGWE
2DA0..2DA6     ; N  # ETHIOPIC SYLLABLE SSA..ETHIOPIC SYLLABLE SSO
2DA8..2DAE     ; N  # ETHIOPIC SYLLABLE CCA..ETHIOPIC SYLLABLE CCO
2DB0..2DB6     ; N  # ETHIOPIC SYLLABLE ZZA..ETHIOPIC SYLLABLE ZZO
2DB8..2DBE     ; N  # ETHIOPIC SYLLABLE CCHA..ETHIOPIC SYLLABLE CCHO
2DC0..2DC6     ; N  # ETHIOPIC SYLLABLE QYA..ETHIOPIC SYLLABLE QYO
2DC8..2DCE     ; N  # ETHIOPIC SYLLABLE KYA..ETHIOPIC SYLLABLE KYO
2DD0..2DD6     ; N  # ETHIOPIC SYLLABLE XYA..ETHIOPIC SYLLABLE XYO
2DD8..2DDE     ; N  # ETHIOPIC SYLLABLE GYA..ETHIOPIC SYLLABLE GYO
2DE0..2DFF     ; N  # COMBINING CYRILLIC LETTER BE..COMBINING CYRILLIC LETTER IOTIFIED BIG YUS
2E2F           ; N  # VERTICAL TILDE
2E80..2E99     ; W  # CJK RADICAL REPEAT..CJK RADICAL RAP
2E9B..2EF3     ; W  # CJK RADICAL CHOKE..CJK RADICAL C-SIMPLIFIED TURTLE
2F00..2FD5     ; W  # KANGXI RADICAL ONE..KANGXI RADICAL FLUTE
3005           ; W  # IDEOGRAPHIC ITERATION MARK
3006           ; N  # IDEOGRAPHIC CLOSING MARK
3007           ; W  # IDEOGRAPHIC NUMBER ZERO
3021..3029     ; W  # HANGZHOU NUMERAL ONE..HANGZHOU NUMERAL NINE
302A..302F     ; N  # IDEOGRAPHIC LEVEL TONE MARK..HANGUL DOUBLE DOT TONE MARK
3031..3035     ; N  # VERTICAL KANA REPEAT MARK..VERTICAL KANA REPEAT MARK LOWER HALF
3038..303B     ; W  # HANGZHOU NUMERAL TEN..VERTICAL IDEOGRAPHIC ITERATION MARK
303C           ; N  # MASU MARK
3041..3096     ; W  # HIRAGANA LETTER SMALL A..HIRAGANA LETTER SMALL KE
3099..309F     ; W  # COMBINING KATAKANA-HIRAGANA VOICED SOUND MARK..HIRAGANA DIGRAPH YORI
30A1..30FA     ; W  # KATAKANA LETTER SMALL A..KATAKANA LETTER VO
30FC..30FF     ; W  # KATAKANA-HIRAGANA PROLONGED SOUND MARK..KATAKANA DIGRAPH KOTO
3105..312F     ; N  # BOPOMOFO LETTER B..BOPOMOFO LETTER NN
3131..318E     ; N  # HANGUL LETTER KIYEOK..HANGUL LETTER ARAEAE
31A0..31BF     ; N  # BOPOMOFO LETTER BU..BOPOMOFO LETTER AH
31C0..31E3     ; W  # CJK STROKE T..CJK STROKE Q
31F0..31FF     ; W  # KATAKANA LETTER SMALL KU..KATAKANA LETTER SMALL RO
3400..4DBF     ; W  # CJK UNIFIED IDEOGRAPH-3400..CJK UNIFIED IDEOGRAPH-4DBF
4E00..9FFC     ; W  # CJK UNIFIED IDEOGRAPH-4E00..CJK UNIFIED IDEOGRAPH-9FFC
A000..A48C     ; N  # YI SYLLABLE IT..YI SYLLABLE YYR
A4D0..A4FD     ; N  # LISU LETTER BA..LISU LETTER TONE MYA JEU
A500..A60C     ; N  # VAI SYLLABLE EE..VAI SYLLABLE LENGTHENER
A610..A62B     ; N  # VAI SYLLABLE NDOLE FA..VAI SYLLABLE NDOLE DO
A640..A672     ; N  # CYRILLIC CAPITAL LETTER ZEMLYA..COMBINING CYRILLIC THOUSAND MILLIONS SIGN
A674..A67D     ; N  # COMBINING CYRILLIC LETTER UKRAINIAN IE..COMBINING CYRILLIC PAYEROK
A67F..A6E5     ; N  # CYRILLIC PAYEROK..BAMUM LETTER KI
A6F0..A6F1     ; N  # BAMUM COMBINING MARK KOQNDON..BAMUM COMBINING MARK TUKWENTIS
A717..A71F     ; N  # MODIFIER LETTER DOT VERTICAL BAR..MODIFIER LETTER LOW INVERTED EXCLAMATION MARK
A722..A788     ; N  # LATIN CAPITAL LETTER EGYPTOLOGICAL ALEF..MODIFIER LETTER LOW CIRCUMFLEX ACCENT
A78B..A7BF     ; N  # LATIN CAPITAL LETTER SALTILLO..LATIN SMALL LETTER GLOTTAL U
A7C2..A7CA     ; N  # LATIN CAPITAL LETTER ANGLICANA W..LATIN SMALL LETTER S WITH SHORT STROKE OVERLAY
A7F5..A827     ; N  # LATIN CAPITAL LETTER REVERSED HALF H..SYLOTI NAGRI VOWEL SIGN OO
A82C           ; N  # SYLOTI NAGRI SIGN ALTERNATE HASANTA
A840..A873     ; N  # PHAGS-PA LETTER KA..PHAGS-PA LETTER CANDRABINDU
A880..A8C5     ; N  # SAURASHTRA SIGN ANUSVARA..SAURASHTRA SIGN CANDRABINDU
A8D0..A8D9     ; N  # SAURASHTRA DIGIT ZERO..SAURASHTRA DIGIT NINE
A8E0..A8F7     ; N  # COMBINING DEVANAGARI DIGIT ZERO..DEVANAGARI SIGN CANDRABINDU AVAGRAHA
A8FB           ; N  # DEVANAGARI HEADSTROKE
A8FD..A92D     ; N  # DEVANAGARI JAIN OM..KAYAH LI TONE CALYA PLOPHU
A930..A953     ; N  # REJANG LETTER KA..REJANG VIRAMA
A960..A97C     ; N  # HANGUL CHOSEONG TIKEUT-MIEUM..HANGUL CHOSEONG SSANGYEORINHIEUH
A980..A9C0     ; N  # JAVANESE SIGN PANYANGGA..JAVANESE PANGKON
A9CF..A9D9     ; N  # JAVANESE PANGRANGKEP..JAVANESE DIGIT NINE
A9E0..A9FE     ; N  # MYANMAR LETTER SHAN GHA..MYANMAR LETTER TAI LAING BHA
AA00..AA36     ; N  # CHAM LETTER A..CHAM CONSONANT SIGN WA
AA40..AA4D     ; N  # CHAM LETTER FINAL K..CHAM CONSONANT SIGN FINAL H
AA50..AA59     ; N  # CHAM DIGIT ZERO..CHAM DIGIT NINE
AA60..AA76     ; N  # MYANMAR LETTER KHAMTI GA..MYANMAR LOGOGRAM KHAMTI HM
AA7A..AAC2     ; N  # MYANMAR LETTER AITON RA..TAI VIET TONE MAI SONG
AADB..AADD     ; N  # TAI VIET SYMBOL KON..TAI VIET SYMBOL SAM
AAE0..AAEF     ; N  # MEETEI MAYEK LETTER E..MEETEI MAYEK VOWEL SIGN AAU
AAF2..AAF6     ; N  # MEETEI MAYEK ANJI..MEETEI MAYEK VIRAMA
AB01..AB06     ; N  # ETHIOPIC SYLLABLE TTHU..ETHIOPIC SYLLABLE TTHO
AB09..AB0E     ; N  # ETHIOPIC SYLLABLE DDHU..ETHIOPIC SYLLABLE DDHO
AB11..AB16     ; N  # ETHIOPIC SYLLABLE DZU..ETHIOPIC SYLLABLE DZO
AB20..AB26     ; N  # ETHIOPIC SYLLABLE CCHHA..ETHIOPIC SYLLABLE CCHHO
AB28..AB2E     ; N  # ETHIOPIC SYLLABLE BBA..ETHIOPIC SYLLABLE BBO
AB30..AB5A     ; N  # LATIN SMALL LETTER BARRED ALPHA..LATIN SMALL LETTER Y WITH SHORT RIGHT LEG
AB5C..AB69     ; N  # MODIFIER LETTER SMALL HENG..MODIFIER LETTER SMALL TURNED W
AB70..ABEA     ; N  # CHEROKEE SMALL LETTER A..MEETEI MAYEK VOWEL SIGN NUNG
ABEC..ABED     ; N  # MEETEI MAYEK LUM IYEK..MEETEI MAYEK APUN IYEK
ABF0..ABF9     ; N  # MEETEI MAYEK DIGIT ZERO..MEETEI MAYEK DIGIT NINE
AC00..D7A3     ; N  # HANGUL SYLLABLE GA..HANGUL SYLLABLE HIH
D7B0..D7C6     ; N  # HANGUL JUNGSEONG O-YEO..HANGUL JUNGSEONG ARAEA-E
D7CB..D7FB     ; N  # HANGUL JONGSEONG NIEUN-RIEUL..HANGUL JONGSEONG PHIEUPH-THIEUTH
F900..FA6D     ; W  # CJK COMPATIBILITY IDEOGRAPH-F900..CJK COMPATIBILITY IDEOGRAPH-FA6D
FA70..FAD9     ; W  # CJK COMPATIBILITY IDEOGRAPH-FA70..CJK COMPATIBILITY IDEOGRAPH-FAD9
FB00..FB06     ; N  # LATIN SMALL LIGATURE FF..LATIN SMALL LIGATURE ST
FB13..FB17     ; N  # ARMENIAN SMALL LIGATURE MEN NOW..ARMENIAN SMALL LIGATURE MEN XEH
FB1D..FB28     ; N  # HEBREW LETTER YOD WITH HIRIQ..HEBREW LETTER WIDE TAV
FB2A..FB36     ; N  # HEBREW LETTER SHIN WITH SHIN DOT..HEBREW LETTER ZAYIN WITH DAGESH
FB38..FB3C     ; N  # HEBREW LETTER TET WITH DAGESH..HEBREW LETTER LAMED WITH DAGESH
FB3E           ; N  # HEBREW LETTER MEM WITH DAGESH
FB40..FB41     ; N  # HEBREW LETTER NUN WITH DAGESH..HEBREW LETTER SAMEKH WITH DAGESH
FB43..FB44     ; N  # HEBREW LETTER FINAL PE WITH DAGESH..HEBREW LETTER PE WITH DAGESH
FB46..FBB1     ; N  # HEBREW LETTER TSADI WITH DAGESH..ARABIC LETTER YEH BARREE WITH HAMZA ABOVE FINAL FORM
FBD3..FD3D     ; N  # ARABIC LETTER NG ISOLATED FORM..ARABIC LIGATURE ALEF WITH FATHATAN ISOLATED FORM
FD50..FD8F     ; N  # ARABIC LIGATURE TEH WITH JEEM WITH MEEM INITIAL FORM..ARABIC LIGATURE MEEM WITH KHAH WITH MEEM INITIAL FORM
FD92..FDC7     ; N  # ARABIC LIGATURE MEEM WITH JEEM WITH KHAH INITIAL FORM..ARABIC LIGATURE NOON WITH JEEM WITH YEH FINAL FORM
FDF0..FDFB     ; N  # ARABIC LIGATURE SALLA USED AS KORANIC STOP SIGN ISOLATED FORM..ARABIC LIGATURE JALLAJALALOUHOU
FE00..FE0F     ; N  # VARIATION SELECTOR-1..VARIATION SELECTOR-16
FE20..FE2F     ; N  # COMBINING LIGATURE LEFT HALF..COMBINING CYRILLIC TITLO RIGHT HALF
FE70..FE74     ; N  # ARABIC FATHATAN ISOLATED FORM..ARABIC KASRATAN ISOLATED FORM
FE76..FEFC     ; N  # ARABIC FATHA ISOLATED FORM..ARABIC LIGATURE LAM WITH ALEF FINAL FORM
FF66..FFBE     ; N  # HALFWIDTH KATAKANA LETTER WO..HALFWIDTH HANGUL LETTER HIEUH
FFC2..FFC7     ; N  # HALFWIDTH HANGUL LETTER A..HALFWIDTH HANGUL LETTER E
FFCA..FFCF     ; N  # HALFWIDTH HANGUL LETTER YEO..HALFWIDTH HANGUL LETTER OE
FFD2..FFD7     ; N  # HALFWIDTH HANGUL LETTER YO..HALFWIDTH HANGUL LETTER YU
FFDA..FFDC     ; N  # HALFWIDTH HANGUL LETTER EU..HALFWIDTH HANGUL LETTER I
10000..1000B   ; N  # LINEAR B SYLLABLE B008 A..LINEAR B SYLLABLE B046 JE
1000D..10026   ; N  # LINEAR B SYLLABLE B036 JO..LINEAR B SYLLABLE B032 QO
10028..1003A   ; N  # LINEAR B SYLLABLE B060 RA..LINEAR B SYLLABLE B042 WO
1003C..1003D   ; N  # LINEAR B SYLLABLE B017 ZA..LINEAR B SYLLABLE B074 ZE
1003F..1004D   ; N  # LINEAR B SYLLABLE B020 ZO..LINEAR B SYLLABLE B091 TWO
10050..1005D   ; N  # LINEAR B SYMBOL B018..LINEAR B SYMBOL B089
10080..100FA   ; N  # LINEAR B IDEOGRAM B100 MAN..LINEAR B IDEOGRAM VESSEL B305
101FD          ; N  # PHAISTOS DISC SIGN COMBINING OBLIQUE STROKE
10280..1029C   ; N  # LYCIAN LETTER A..LYCIAN LETTER X
102A0..102D0   ; N  # CARIAN LETTER A..CARIAN LETTER UUU3
102E0          ; N  # COPTIC EPACT THOUSANDS MARK
10300..1031F   ; N  # OLD ITALIC LETTER A..OLD ITALIC LETTER ESS
1032D..10340   ; N  # OLD ITALIC LETTER YE..GOTHIC LETTER PAIRTHRA
10342..10349   ; N  # GOTHIC LETTER RAIDA..GOTHIC LETTER OTHAL
10350..1037A   ; N  # OLD PERMIC LETTER AN..COMBINING OLD PERMIC LETTER SII
10380..1039D   ; N  # UGARITIC LETTER ALPA..UGARITIC LETTER SSU
103A0..103C3   ; N  # OLD PERSIAN SIGN A..OLD PERSIAN SIGN HA
103C8..103CF   ; N  # OLD PERSIAN SIGN AURAMAZDAA..OLD PERSIAN SIGN BUUMISH
10400..1049D   ; N  # DESERET CAPITAL LETTER LONG I..OSMANYA LETTER OO
104A0..104A9   ; N  # OSMANYA DIGIT ZERO..OSMANYA DIGIT NINE
104B0..104D3   ; N  # OSAGE CAPITAL LETTER A..OSAGE CAPITAL LETTER ZHA
104D8..104FB   ; N  # OSAGE SMALL LETTER A..OSAGE SMALL LETTER ZHA
10500..10527   ; N  # ELBASAN LETTER A..ELBASAN LETTER KHE
10530..10563   ; N  # CAUCASIAN ALBANIAN LETTER ALT..CAUCASIAN ALBANIAN LETTER KIW
10600..10736   ; N  # LINEAR A SIGN AB001..LINEAR A SIGN A664
10740..10755   ; N  # LINEAR A SIGN A701 A..LINEAR A SIGN A732 JE
10760..10767   ; N  # LINEAR A SIGN A800..LINEAR A SIGN A807
10800..10805   ; N  # CYPRIOT SYLLABLE A..CYPRIOT SYLLABLE JA
10808          ; N  # CYPRIOT SYLLABLE JO
1080A..10835   ; N  # CYPRIOT SYLLABLE KA..CYPRIOT SYLLABLE WO
10837..10838   ; N  # CYPRIOT SYLLABLE XA..CYPRIOT SYLLABLE XE
1083C          ; N  # CYPRIOT SYLLABLE ZA
1083F..10855   ; N  # CYPRIOT SYLLABLE ZO..IMPERIAL ARAMAIC LETTER TAW
10860..10876   ; N  # PALMYRENE LETTER ALEPH..PALMYRENE LETTER TAW
10880..1089E   ; N  # NABATAEAN LETTER FINAL ALEPH..NABATAEAN LETTER TAW
108E0..108F2   ; N  # HATRAN LETTER ALEPH..HATRAN LETTER QOPH
108F4..108F5   ; N  # HATRAN LETTER SHIN..HATRAN LETTER TAW
10900..10915   ; N  # PHOENICIAN LETTER ALF..PHOENICIAN LETTER TAU
10920..10939   ; N  # LYDIAN LETTER A..LYDIAN LETTER C
10980..109B7   ; N  # MEROITIC HIEROGLYPHIC LETTER A..MEROITIC CURSIVE LETTER DA
109BE..109BF   ; N  # MEROITIC CURSIVE LOGOGRAM RMT..MEROITIC CURSIVE LOGOGRAM IMN
10A00..10A03   ; N  # KHAROSHTHI LETTER A..KHAROSHTHI VOWEL SIGN VOCALIC R
10A05..10A06   ; N  # KHAROSHTHI VOWEL SIGN E..KHAROSHTHI VOWEL SIGN O
10A0C..10A13   ; N  # KHAROSHTHI VOWEL LENGTH MARK..KHAROSHTHI LETTER GHA
10A15..10A17   ; N  # KHAROSHTHI LETTER CA..KHAROSHTHI LETTER JA
10A19..10A35   ; N  # KHAROSHTHI LETTER NYA..KHAROSHTHI LETTER VHA
10A38..10A3A   ; N  # KHAROSHTHI SIGN BAR ABOVE..KHAROSHTHI SIGN DOT BELOW
10A3F          ; N  # KHAROSHTHI VIRAMA
10A60..10A7C   ; N  # OLD SOUTH ARABIAN LETTER HE..OLD SOUTH ARABIAN LETTER THETH
10A80..10A9C   ; N  # OLD NORTH ARABIAN LETTER HEH..OLD NORTH ARABIAN LETTER ZAH
10AC0..10AC7   ; N  # MANICHAEAN LETTER ALEPH..MANICHAEAN LETTER WAW
10AC9..10AE6   ; N  # MANICHAEAN LETTER ZAYIN..MANICHAEAN ABBREVIATION MARK BELOW
10B00..10B35   ; N  # AVESTAN LETTER A..AVESTAN LETTER HE
10B40..10B55   ; N  # INSCRIPTIONAL PARTHIAN LETTER ALEPH..INSCRIPTIONAL PARTHIAN LETTER TAW
10B60..10B72   ; N  # INSCRIPTIONAL PAHLAVI LETTER ALEPH..INSCRIPTIONAL PAHLAVI LETTER TAW
10B80..10B91   ; N  # PSALTER PAHLAVI LETTER ALEPH..PSALTER PAHLAVI LETTER TAW
10C00..10C48   ; N  # OLD TURKIC LETTER ORKHON A..OLD TURKIC LETTER ORKHON BASH
10C80..10CB2   ; N  # OLD HUNGARIAN CAPITAL LETTER A..OLD HUNGARIAN CAPITAL LETTER US
10CC0..10CF2   ; N  # OLD HUNGARIAN SMALL LETTER A..OLD HUNGARIAN SMALL LETTER US
10D00..10D27   ; N  # HANIFI ROHINGYA LETTER A..HANIFI ROHINGYA SIGN TASSI
10D30..10D39   ; N  # HANIFI ROHINGYA DIGIT ZERO..HANIFI ROHINGYA DIGIT NINE
10E80..10EA9   ; N  # YEZIDI LETTER ELIF..YEZIDI LETTER ET
10EAB..10EAC   ; N  # YEZIDI COMBINING HAMZA MARK..YEZIDI COMBINING MADDA MARK
10EB0..10EB1   ; N  # YEZIDI LETTER LAM WITH DOT ABOVE..YEZIDI LETTER YOT WITH CIRCUMFLEX ABOVE
10F00..10F1C   ; N  # OLD SOGDIAN LETTER ALEPH..OLD SOGDIAN LETTER FINAL TAW WITH VERTICAL TAIL
10F27          ; N  # OLD SOGDIAN LIGATURE AYIN-DALETH
10F30..10F50   ; N  # SOGDIAN LETTER ALEPH..SOGDIAN COMBINING STROKE BELOW
10FB0..10FC4   ; N  # CHORASMIAN LETTER ALEPH..CHORASMIAN LETTER TAW
10FE0..10FF6   ; N  # ELYMAIC LETTER ALEPH..ELYMAIC LIGATURE ZAYIN-YODH
11000..11046   ; N  # BRAHMI SIGN CANDRABINDU..BRAHMI VIRAMA
11066..1106F   ; N  # BRAHMI DIGIT ZERO..BRAHMI DIGIT NINE
1107F..110BA   ; N  # BRAHMI NUMBER JOINER..KAITHI SIGN NUKTA
110D0..110E8   ; N  # SORA SOMPENG LETTER SAH..SORA SOMPENG LETTER MAE
110F0..110F9   ; N  # SORA SOMPENG DIGIT ZERO..SORA SOMPENG DIGIT NINE
11100..11134   ; N  # CHAKMA SIGN CANDRABINDU..CHAKMA MAAYYAA
11136..1113F   ; N  # CHAKMA DIGIT ZERO..CHAKMA DIGIT NINE
11144..11147   ; N  # CHAKMA LETTER LHAA..CHAKMA LETTER VAA
11150..11173   ; N  # MAHAJANI LETTER A..MAHAJANI SIGN NUKTA
11176          ; N  # MAHAJANI LIGATURE SHRI
11180..111C4   ; N  # SHARADA SIGN CANDRABINDU..SHARADA OM
111C9..111CC   ; N  # SHARADA SANDHI MARK..SHARADA EXTRA SHORT VOWEL MARK
111CE..111DA   ; N  # SHARADA VOWEL SIGN PRISHTHAMATRA E..SHARADA EKAM
111DC          ; N  # SHARADA HEADSTROKE
11200..11211   ; N  # KHOJKI LETTER A..KHOJKI LETTER JJA
11213..11237   ; N  # KHOJKI LETTER NYA..KHOJKI SIGN SHADDA
1123E          ; N  # KHOJKI SIGN SUKUN
11280..11286   ; N  # MULTANI LETTER A..MULTANI LETTER GA
11288          ; N  # MULTANI LETTER GHA
1128A..1128D   ; N  # MULTANI LETTER CA..MULTANI LETTER JJA
1128F..1129D   ; N  # MULTANI LETTER NYA..MULTANI LETTER BA
1129F..112A8   ; N  # MULTANI LETTER BHA..MULTANI LETTER RHA
112B0..112EA   ; N  # KHUDAWADI LETTER A..KHUDAWADI SIGN VIRAMA
112F0..112F9   ; N  # KHUDAWADI DIGIT ZERO..KHUDAWADI DIGIT NINE
11300..11303   ; N  # GRANTHA SIGN COMBINING ANUSVARA ABOVE..GRANTHA SIGN VISARGA
11305..1130C   ; N  # GRANTHA LETTER A..GRANTHA LETTER VOCALIC L
1130F..11310   ; N  # GRANTHA LETTER EE..GRANTHA LETTER AI
11313..11328   ; N  # GRANTHA LETTER OO..GRANTHA LETTER NA
1132A..11330   ; N  # GRANTHA LETTER PA..GRANTHA LETTER RA
11332..11333   ; N  # GRANTHA LETTER LA..GRANTHA LETTER LLA
11335..11339   ; N  # GRANTHA LETTER VA..GRANTHA LETTER HA
1133B..11344   ; N  # COMBINING BINDU BELOW..GRANTHA VOWEL SIGN VOCALIC RR
11347..11348   ; N  # GRANTHA VOWEL SIGN EE..GRANTHA VOWEL SIGN AI
1134B..1134D   ; N  # GRANTHA VOWEL SIGN OO..GRANTHA SIGN VIRAMA
11350          ; N  # GRANTHA OM
11357          ; N  # GRANTHA AU LENGTH MARK
1135D..11363   ; N  # GRANTHA SIGN PLUTA..GRANTHA VOWEL SIGN VOCALIC LL
11366..1136C   ; N  # COMBINING GRANTHA DIGIT ZERO..COMBINING GRANTHA DIGIT SIX
11370..11374   ; N  # COMBINING GRANTHA LETTER A..COMBINING GRANTHA LETTER PA
11400..1144A   ; N  # NEWA LETTER A..NEWA SIDDHI
11450..11459   ; N  # NEWA DIGIT ZERO..NEWA DIGIT NINE
1145E..11461   ; N  # NEWA SANDHI MARK..NEWA SIGN UPADHMANIYA
11480..114C5   ; N  # TIRHUTA ANJI..TIRHUTA GVANG
114C7          ; N  # TIRHUTA OM
114D0..114D9   ; N  # TIRHUTA DIGIT ZERO..TIRHUTA DIGIT NINE
11580..115B5   ; N  # SIDDHAM LETTER A..SIDDHAM VOWEL SIGN VOCALIC RR
115B8..115C0   ; N  # SIDDHAM VOWEL SIGN E..SIDDHAM SIGN NUKTA
115D8..115DD   ; N  # SIDDHAM LETTER THREE-CIRCLE ALTERNATE I..SIDDHAM VOWEL SIGN ALTERNATE UU
11600..11640   ; N  # MODI LETTER A..MODI SIGN ARDHACANDRA
11644          ; N  # MODI SIGN HUVA
11650..11659   ; N  # MODI DIGIT ZERO..MODI DIGIT NINE
11680..116B8   ; N  # TAKRI LETTER A..TAKRI LETTER ARCHAIC KHA
116C0..116C9   ; N  # TAKRI DIGIT ZERO..TAKRI DIGIT NINE
11700..1171A   ; N  # AHOM LETTER KA..AHOM LETTER ALTERNATE BA
1171D..1172B   ; N  # AHOM CONSONANT SIGN MEDIAL LA..AHOM SIGN KILLER
11730..11739   ; N  # AHOM DIGIT ZERO..AHOM DIGIT NINE
11800..1183A   ; N  # DOGRA LETTER A..DOGRA SIGN NUKTA
118A0..118E9   ; N  # WARANG CITI CAPITAL LETTER NGAA..WARANG CITI DIGIT NINE
118FF..11906   ; N  # WARANG CITI OM..DIVES AKURU LETTER E
11909          ; N  # DIVES AKURU LETTER O
1190C..11913   ; N  # DIVES AKURU LETTER KA..DIVES AKURU LETTER JA
11915..11916   ; N  # DIVES AKURU LETTER NYA..DIVES AKURU LETTER TTA
11918..11935   ; N  # DIVES AKURU LETTER DDA..DIVES AKURU VOWEL SIGN E
11937..11938   ; N  # DIVES AKURU VOWEL SIGN AI..DIVES AKURU VOWEL SIGN O
1193B..11943   ; N  # DIVES AKURU SIGN ANUSVARA..DIVES AKURU SIGN NUKTA
11950..11959   ; N  # DIVES AKURU DIGIT ZERO..DIVES AKURU DIGIT NINE
119A0..119A7   ; N  # NANDINAGARI LETTER A..NANDINAGARI LETTER VOCALIC RR
119AA..119D7   ; N  # NANDINAGARI LETTER E..NANDINAGARI VOWEL SIGN VOCALIC RR
119DA..119E1   ; N  # NANDINAGARI VOWEL SIGN E..NANDINAGARI SIGN AVAGRAHA
119E3..119E4   ; N  # NANDINAGARI HEADSTROKE..NANDINAGARI VOWEL SIGN PRISHTHAMATRA E
11A00..11A3E   ; N  # ZANABAZAR SQUARE LETTER A..ZANABAZAR SQUARE CLUSTER-FINAL LETTER VA
11A47          ; N  # ZANABAZAR SQUARE SUBJOINER
11A50..11A99   ; N  # SOYOMBO LETTER A..SOYOMBO SUBJOINER
11A9D          ; N  # SOYOMBO MARK PLUTA
11AC0..11AF8   ; N  # PAU CIN HAU LETTER PA..PAU CIN HAU GLOTTAL STOP FINAL
11C00..11C08   ; N  # BHAIKSUKI LETTER A..BHAIKSUKI LETTER VOCALIC L
11C0A..11C36   ; N  # BHAIKSUKI LETTER E..BHAIKSUKI VOWEL SIGN VOCALIC L
11C38..11C40   ; N  # BHAIKSUKI VOWEL SIGN E..BHAIKSUKI SIGN AVAGRAHA
11C50..11C59   ; N  # BHAIKSUKI DIGIT ZERO..BHAIKSUKI DIGIT NINE
11C72..11C8F   ; N  # MARCHEN LETTER KA..MARCHEN LETTER A
11C92..11CA7   ; N  # MARCHEN SUBJOINED LETTER KA..MARCHEN SUBJOINED LETTER ZA
11CA9..11CB6   ; N  # MARCHEN SUBJOINED LETTER YA..MARCHEN SIGN CANDRABINDU
11D00..11D06   ; N  # MASARAM GONDI LETTER A..MASARAM GONDI LETTER E
11D08..11D09   ; N  # MASARAM GONDI LETTER AI..MASARAM GONDI LETTER O
11D0B..11D36   ; N  # MASARAM GONDI LETTER AU..MASARAM GONDI VOWEL SIGN VOCALIC R
11D3A          ; N  # MASARAM GONDI VOWEL SIGN E
11D3C..11D3D   ; N  # MASARAM GONDI VOWEL SIGN AI..MASARAM GONDI VOWEL SIGN O
11D3F..11D47   ; N  # MASARAM GONDI VOWEL SIGN AU..MASARAM GONDI RA-KARA
11D50..11D59   ; N  # MASARAM GONDI DIGIT ZERO..MASARAM GONDI DIGIT NINE
11D60..11D65   ; N  # GUNJALA GONDI LETTER A..GUNJALA GONDI LETTER UU
11D67..11D68   ; N  # GUNJALA GONDI LETTER EE..GUNJALA GONDI LETTER AI
11D6A..11D8E   ; N  # GUNJALA GONDI LETTER OO..GUNJALA GONDI VOWEL SIGN UU
11D90..11D91   ; N  # GUNJALA GONDI VOWEL SIGN EE..GUNJALA GONDI VOWEL SIGN AI
11D93..11D98   ; N  # GUNJALA GONDI VOWEL SIGN OO..GUNJALA GONDI OM
11DA0..11DA9   ; N  # GUNJALA GONDI DIGIT ZERO..GUNJALA GONDI DIGIT NINE
11EE0..11EF6   ; N  # MAKASAR LETTER KA..MAKASAR VOWEL SIGN O
11FB0          ; N  # LISU LETTER YHA
12000..12399   ; N  # CUNEIFORM SIGN A..CUNEIFORM SIGN U U
